z_real,z_img,applied_voltage,sbh_weight_percent,catalyst_loading
0.11335,0.01376,0.3,3,17.7
0.11523,0.01432,0.3,3,17.7
0.11796,0.01473,0.3,3,17.7
0.12003,0.01608,0.3,3,17.7
0.12247,0.01701,0.3,3,17.7
0.12597,0.01794,0.3,3,17.7
0.12918,0.01767,0.3,3,17.7
0.12995,0.02046,0.3,3,17.7
0.13332,0.02247,0.3,3,17.7
0.13549,0.0249,0.3,3,17.7
0.13883,0.02801,0.3,3,17.7
0.13988,0.03207,0.3,3,17.7
0.14321,0.03539,0.3,3,17.7
0.14668,0.04075,0.3,3,17.7
0.15054,0.04821,0.3,3,17.7
0.15227,0.05612,0.3,3,17.7
0.15737,0.06666,0.3,3,17.7
0.17696,0.07937,0.3,3,17.7
0.19881,0.09384,0.3,3,17.7
0.19885,0.10382,0.3,3,17.7
0.21417,0.12276,0.3,3,17.7
0.22061,0.14695,0.3,3,17.7
0.25654,0.16909,0.3,3,17.7
0.32469,0.17555,0.3,3,17.7
0.3187,0.19425,0.3,3,17.7
0.39062,0.19068,0.3,3,17.7
0.41612,0.15789,0.3,3,17.7
0.44548,0.14624,0.3,3,17.7
0.48687,0.12241,0.3,3,17.7
0.48651,0.09509,0.3,3,17.7
0.49212,0.07425,0.3,3,17.7
0.4876,0.03745,0.3,3,17.7
0.48523,0.02695,0.3,3,17.7
0.45488,0.00474,0.3,3,17.7
0.44643,-0.01312,0.3,3,17.7
0.05423,0.00726,0.5,3,17.7
0.06009,-0.0059,0.5,3,17.7
0.06869,-0.00712,0.5,3,17.7
0.07176,-0.00413,0.5,3,17.7
0.07413,-9.75E-04,0.5,3,17.7
0.07505,0.0015,0.5,3,17.7
0.07593,0.00408,0.5,3,17.7
0.07674,0.00593,0.5,3,17.7
0.07787,0.0075,0.5,3,17.7
0.07895,0.00894,0.5,3,17.7
0.08049,0.01059,0.5,3,17.7
0.08231,0.01154,0.5,3,17.7
0.0846,0.01281,0.5,3,17.7
0.08653,0.0141,0.5,3,17.7
0.0891,0.015,0.5,3,17.7
0.09222,0.01582,0.5,3,17.7
0.09479,0.01628,0.5,3,17.7
0.09738,0.01622,0.5,3,17.7
0.10055,0.01613,0.5,3,17.7
0.10328,0.01544,0.5,3,17.7
0.10542,0.01597,0.5,3,17.7
0.10789,0.0151,0.5,3,17.7
0.10897,0.01466,0.5,3,17.7
0.1108,0.01485,0.5,3,17.7
0.11333,0.01542,0.5,3,17.7
0.11532,0.01513,0.5,3,17.7
0.11712,0.01574,0.5,3,17.7
0.1193,0.01706,0.5,3,17.7
0.12175,0.01783,0.5,3,17.7
0.12532,0.0186,0.5,3,17.7
0.12796,0.02003,0.5,3,17.7
0.13122,0.02097,0.5,3,17.7
0.13477,0.02249,0.5,3,17.7
0.13849,0.02362,0.5,3,17.7
0.14224,0.02375,0.5,3,17.7
0.14671,0.02523,0.5,3,17.7
0.15017,0.02607,0.5,3,17.7
0.1537,0.02818,0.5,3,17.7
0.15706,0.03101,0.5,3,17.7
0.15919,0.03348,0.5,3,17.7
0.16203,0.03769,0.5,3,17.7
0.16833,0.04217,0.5,3,17.7
0.17094,0.04712,0.5,3,17.7
0.17499,0.05415,0.5,3,17.7
0.17999,0.06239,0.5,3,17.7
0.18641,0.0732,0.5,3,17.7
0.1892,0.08639,0.5,3,17.7
0.1995,0.10149,0.5,3,17.7
0.21097,0.1184,0.5,3,17.7
0.23234,0.14348,0.5,3,17.7
0.25179,0.16372,0.5,3,17.7
0.27694,0.18749,0.5,3,17.7
0.29669,0.22249,0.5,3,17.7
0.34857,0.24922,0.5,3,17.7
0.37749,0.25702,0.5,3,17.7
0.46364,0.28822,0.5,3,17.7
0.4958,0.30814,0.5,3,17.7
0.57476,0.32266,0.5,3,17.7
0.63715,0.29266,0.5,3,17.7
0.70495,0.24442,0.5,3,17.7
0.70099,0.19319,0.5,3,17.7
0.7197,0.15335,0.5,3,17.7
0.72282,0.12047,0.5,3,17.7
0.76278,0.07859,0.5,3,17.7
0.04925,0.01163,0.7,3,17.7
0.05775,-0.00682,0.7,3,17.7
0.06877,-0.00888,0.7,3,17.7
0.05679,0.0086,0.7,3,17.7
0.06232,0.00297,0.7,3,17.7
0.06608,-0.00632,0.7,3,17.7
0.06318,0.01607,0.7,3,17.7
0.07144,0.00508,0.7,3,17.7
0.07865,0.00983,0.7,3,17.7
0.06612,0.01135,0.7,3,17.7
0.07074,7.83E-04,0.7,3,17.7
0.06995,0.00962,0.7,3,17.7
0.08363,0.01465,0.7,3,17.7
0.08,0.00725,0.7,3,17.7
0.07935,0.01519,0.7,3,17.7
0.09454,0.00703,0.7,3,17.7
0.09374,0.01654,0.7,3,17.7
0.09215,0.02542,0.7,3,17.7
0.09851,0.02056,0.7,3,17.7
0.10363,0.01727,0.7,3,17.7
0.10187,0.02965,0.7,3,17.7
0.09629,0.01843,0.7,3,17.7
0.10586,0.01914,0.7,3,17.7
0.10846,0.00782,0.7,3,17.7
0.10719,0.019,0.7,3,17.7
0.11332,0.00627,0.7,3,17.7
0.11282,0.0158,0.7,3,17.7
0.11167,0.02306,0.7,3,17.7
0.12387,0.00896,0.7,3,17.7
0.12321,0.01345,0.7,3,17.7
0.12222,0.01787,0.7,3,17.7
0.13901,0.01934,0.7,3,17.7
0.14662,0.02516,0.7,3,17.7
0.15088,0.02732,0.7,3,17.7
0.15719,0.02743,0.7,3,17.7
0.1537,0.02849,0.7,3,17.7
0.15349,0.02986,0.7,3,17.7
0.17044,0.02941,0.7,3,17.7
0.17021,0.03092,0.7,3,17.7
0.17021,0.03092,0.7,3,17.7
0.16995,0.03243,0.7,3,17.7
0.18691,0.03228,0.7,3,17.7
0.18706,0.04924,0.7,3,17.7
0.18663,0.0509,0.7,3,17.7
0.18663,0.0509,0.7,3,17.7
0.20359,0.06786,0.7,3,17.7
0.20359,0.08483,0.7,3,17.7
0.22056,0.08483,0.7,3,17.7
0.23753,0.1018,0.7,3,17.7
0.23753,0.11876,0.7,3,17.7
0.25449,0.13573,0.7,3,17.7
0.28842,0.16966,0.7,3,17.7
0.28842,0.18663,0.7,3,17.7
0.30539,0.22056,0.7,3,17.7
0.47505,0.16966,0.7,3,17.7
0.38577,0.29586,0.7,3,17.7
0.44112,0.32236,0.7,3,17.7
0.50673,0.33346,0.7,3,17.7
0.61461,0.36125,0.7,3,17.7
0.08102,-0.00392,0.3,5,17.7
0.08244,-0.0071,0.3,5,17.7
0.08521,-0.00614,0.3,5,17.7
0.08688,-0.00379,0.3,5,17.7
0.08791,-0.00146,0.3,5,17.7
0.08856,6.03E-04,0.3,5,17.7
0.08923,0.00241,0.3,5,17.7
0.08994,0.00406,0.3,5,17.7
0.09069,0.0054,0.3,5,17.7
0.09166,0.00686,0.3,5,17.7
0.0929,0.00808,0.3,5,17.7
0.0943,0.00935,0.3,5,17.7
0.09592,0.01072,0.3,5,17.7
0.09781,0.0119,0.3,5,17.7
0.09993,0.01294,0.3,5,17.7
0.10222,0.01394,0.3,5,17.7
0.10489,0.01456,0.3,5,17.7
0.10763,0.01488,0.3,5,17.7
0.11056,0.0149,0.3,5,17.7
0.11312,0.01468,0.3,5,17.7
0.11537,0.0142,0.3,5,17.7
0.1178,0.01347,0.3,5,17.7
0.1199,0.01295,0.3,5,17.7
0.1218,0.01231,0.3,5,17.7
0.12304,0.01178,0.3,5,17.7
0.12457,0.01145,0.3,5,17.7
0.12587,0.0113,0.3,5,17.7
0.12709,0.0112,0.3,5,17.7
0.12863,0.01126,0.3,5,17.7
0.13015,0.01198,0.3,5,17.7
0.13155,0.012,0.3,5,17.7
0.13324,0.01251,0.3,5,17.7
0.13515,0.01302,0.3,5,17.7
0.13667,0.01411,0.3,5,17.7
0.13937,0.01481,0.3,5,17.7
0.1412,0.01603,0.3,5,17.7
0.14352,0.01764,0.3,5,17.7
0.14504,0.01939,0.3,5,17.7
0.14763,0.02177,0.3,5,17.7
0.14998,0.02461,0.3,5,17.7
0.15352,0.02772,0.3,5,17.7
0.15623,0.03067,0.3,5,17.7
0.15911,0.03643,0.3,5,17.7
0.16674,0.04136,0.3,5,17.7
0.17292,0.04825,0.3,5,17.7
0.18067,0.05525,0.3,5,17.7
0.19075,0.0625,0.3,5,17.7
0.19878,0.07243,0.3,5,17.7
0.21416,0.08169,0.3,5,17.7
0.2233,0.09084,0.3,5,17.7
0.24293,0.09801,0.3,5,17.7
0.26286,0.10377,0.3,5,17.7
0.28609,0.09964,0.3,5,17.7
0.30441,0.1083,0.3,5,17.7
0.33031,0.09863,0.3,5,17.7
0.3392,0.08199,0.3,5,17.7
0.34509,0.07173,0.3,5,17.7
0.36461,0.06207,0.3,5,17.7
0.3736,0.05476,0.3,5,17.7
0.37932,0.04324,0.3,5,17.7
0.38409,0.03027,0.3,5,17.7
0.37462,0.01109,0.3,5,17.7
0.34937,0.00408,0.3,5,17.7
0.32369,-0.0054,0.3,5,17.7
0.07871,-8.30E-04,0.5,5,17.7
0.08153,-0.00701,0.5,5,17.7
0.08587,-0.00659,0.5,5,17.7
0.08865,-0.00404,0.5,5,17.7
0.09004,-0.00119,0.5,5,17.7
0.09083,0.00118,0.5,5,17.7
0.09167,0.00316,0.5,5,17.7
0.09253,0.00485,0.5,5,17.7
0.09341,0.00641,0.5,5,17.7
0.09479,0.00785,0.5,5,17.7
0.09606,0.00923,0.5,5,17.7
0.09761,0.01049,0.5,5,17.7
0.09944,0.01192,0.5,5,17.7
0.10146,0.01289,0.5,5,17.7
0.1041,0.01382,0.5,5,17.7
0.10649,0.01431,0.5,5,17.7
0.10892,0.01453,0.5,5,17.7
0.11193,0.01433,0.5,5,17.7
0.11457,0.01412,0.5,5,17.7
0.11674,0.01375,0.5,5,17.7
0.11896,0.01335,0.5,5,17.7
0.12052,0.01234,0.5,5,17.7
0.12135,0.01185,0.5,5,17.7
0.12291,0.01164,0.5,5,17.7
0.12457,0.01179,0.5,5,17.7
0.12612,0.01178,0.5,5,17.7
0.12794,0.01197,0.5,5,17.7
0.12921,0.01252,0.5,5,17.7
0.13117,0.013,0.5,5,17.7
0.13296,0.01415,0.5,5,17.7
0.13494,0.01456,0.5,5,17.7
0.13682,0.01542,0.5,5,17.7
0.13897,0.01611,0.5,5,17.7
0.14115,0.01751,0.5,5,17.7
0.14516,0.01795,0.5,5,17.7
0.14766,0.01935,0.5,5,17.7
0.14998,0.02087,0.5,5,17.7
0.15269,0.02347,0.5,5,17.7
0.15531,0.02587,0.5,5,17.7
0.16022,0.0287,0.5,5,17.7
0.16478,0.03293,0.5,5,17.7
0.16672,0.03555,0.5,5,17.7
0.16991,0.04084,0.5,5,17.7
0.18266,0.04441,0.5,5,17.7
0.18278,0.0528,0.5,5,17.7
0.19313,0.05567,0.5,5,17.7
0.19806,0.06732,0.5,5,17.7
0.2087,0.07687,0.5,5,17.7
0.22855,0.08178,0.5,5,17.7
0.23916,0.09055,0.5,5,17.7
0.25341,0.0993,0.5,5,17.7
0.27503,0.09824,0.5,5,17.7
0.29217,0.10383,0.5,5,17.7
0.31369,0.1099,0.5,5,17.7
0.33126,0.10448,0.5,5,17.7
0.34376,0.09075,0.5,5,17.7
0.36335,0.08703,0.5,5,17.7
0.38016,0.08331,0.5,5,17.7
0.39163,0.07218,0.5,5,17.7
0.39689,0.06214,0.5,5,17.7
0.40721,0.0593,0.5,5,17.7
0.41076,0.04973,0.5,5,17.7
0.40262,0.04425,0.5,5,17.7
0.39232,0.04447,0.5,5,17.7
0.40673,0.04112,0.5,5,17.7
0.12485,-0.01188,0.7,5,17.7
0.1342,-0.01187,0.7,5,17.7
0.13966,-0.00719,0.7,5,17.7
0.12233,-0.00493,0.7,5,17.7
0.13278,4.49E-04,0.7,5,17.7
0.13295,0.00326,0.7,5,17.7
0.12725,0.00848,0.7,5,17.7
0.12926,0.00792,0.7,5,17.7
0.13982,0.00408,0.7,5,17.7
0.14306,0.00808,0.7,5,17.7
0.13625,0.01382,0.7,5,17.7
0.1437,0.01376,0.7,5,17.7
0.14009,0.00172,0.7,5,17.7
0.13892,0.00101,0.7,5,17.7
0.15344,0.0158,0.7,5,17.7
0.15583,0.01853,0.7,5,17.7
0.15552,0.02075,0.7,5,17.7
0.1514,0.01894,0.7,5,17.7
0.15623,0.02499,0.7,5,17.7
0.1595,0.01232,0.7,5,17.7
0.15801,0.01053,0.7,5,17.7
0.1587,0.00875,0.7,5,17.7
0.16197,0.00597,0.7,5,17.7
0.16104,0.02301,0.7,5,17.7
0.1817,0.01185,0.7,5,17.7
0.17711,0.00922,0.7,5,17.7
0.17635,0.02077,0.7,5,17.7
0.17123,0.01314,0.7,5,17.7
0.18836,0.02229,0.7,5,17.7
0.18539,0.02358,0.7,5,17.7
0.18382,0.01293,0.7,5,17.7
0.19896,0.01622,0.7,5,17.7
0.20232,0.02695,0.7,5,17.7
0.20747,0.02605,0.7,5,17.7
0.2122,0.02184,0.7,5,17.7
0.21194,0.02518,0.7,5,17.7
0.21194,0.02518,0.7,5,17.7
0.22686,0.02662,0.7,5,17.7
0.22666,0.02841,0.7,5,17.7
0.22666,0.02841,0.7,5,17.7
0.24187,0.04338,0.7,5,17.7
0.21168,0.04362,0.7,5,17.7
0.21134,0.04529,0.7,5,17.7
0.21134,0.06038,0.7,5,17.7
0.22644,0.06038,0.7,5,17.7
0.22644,0.07548,0.7,5,17.7
0.25141,0.09236,0.7,5,17.7
0.25663,0.09058,0.7,5,17.7
0.28041,0.11428,0.7,5,17.7
0.30192,0.12077,0.7,5,17.7
0.32099,0.13189,0.7,5,17.7
0.35439,0.13041,0.7,5,17.7
0.37472,0.13911,0.7,5,17.7
0.39349,0.14375,0.7,5,17.7
0.41673,0.14084,0.7,5,17.7
0.44577,0.1423,0.7,5,17.7
0.46174,0.13939,0.7,5,17.7
0.48307,0.13586,0.7,5,17.7
0.51586,0.12933,0.7,5,17.7
0.5362,0.13223,0.7,5,17.7
0.06926,-0.00314,0.3,8,17.7
0.06678,-0.00229,0.3,8,17.7
0.06679,-0.0024,0.3,8,17.7
0.06678,-0.00229,0.3,8,17.7
0.06675,-0.00239,0.3,8,17.7
0.06665,-0.00238,0.3,8,17.7
0.06681,-0.00239,0.3,8,17.7
0.06677,-0.00233,0.3,8,17.7
0.06668,-0.00234,0.3,8,17.7
0.06659,-0.00231,0.3,8,17.7
0.06677,-0.00227,0.3,8,17.7
0.06749,-0.00454,0.3,8,17.7
0.06924,-0.00367,0.3,8,17.7
0.07013,-0.00166,0.3,8,17.7
0.07181,5.31E-04,0.3,8,17.7
0.07133,0.00141,0.3,8,17.7
0.07183,0.00435,0.3,8,17.7
0.07104,0.00475,0.3,8,17.7
0.07346,0.00458,0.3,8,17.7
0.073,0.00713,0.3,8,17.7
0.07377,0.00613,0.3,8,17.7
0.07529,0.00836,0.3,8,17.7
0.07637,0.00696,0.3,8,17.7
0.07816,0.01158,0.3,8,17.7
0.07896,0.01144,0.3,8,17.7
0.08076,0.01272,0.3,8,17.7
0.08271,0.01471,0.3,8,17.7
0.08555,0.0157,0.3,8,17.7
0.08788,0.0188,0.3,8,17.7
0.09104,0.02064,0.3,8,17.7
0.09465,0.0222,0.3,8,17.7
0.09863,0.02343,0.3,8,17.7
0.1029,0.02428,0.3,8,17.7
0.10741,0.02446,0.3,8,17.7
0.11174,0.0244,0.3,8,17.7
0.11591,0.02374,0.3,8,17.7
0.11981,0.02316,0.3,8,17.7
0.12305,0.02225,0.3,8,17.7
0.12635,0.02178,0.3,8,17.7
0.12892,0.02147,0.3,8,17.7
0.13186,0.02172,0.3,8,17.7
0.13511,0.02197,0.3,8,17.7
0.13791,0.02293,0.3,8,17.7
0.14109,0.02453,0.3,8,17.7
0.14692,0.0251,0.3,8,17.7
0.15077,0.0268,0.3,8,17.7
0.15496,0.02866,0.3,8,17.7
0.15979,0.03055,0.3,8,17.7
0.16484,0.03248,0.3,8,17.7
0.17028,0.03567,0.3,8,17.7
0.17596,0.03878,0.3,8,17.7
0.18208,0.04118,0.3,8,17.7
0.18827,0.04419,0.3,8,17.7
0.19347,0.04569,0.3,8,17.7
0.2043,0.04999,0.3,8,17.7
0.20953,0.0513,0.3,8,17.7
0.21287,0.05427,0.3,8,17.7
0.22708,0.05512,0.3,8,17.7
0.24743,0.05606,0.3,8,17.7
0.24773,0.05436,0.3,8,17.7
0.25785,0.05439,0.3,8,17.7
0.26994,0.05425,0.3,8,17.7
0.27928,0.05166,0.3,8,17.7
0.28611,0.04908,0.3,8,17.7
0.28624,0.0462,0.3,8,17.7
0.30894,0.05524,0.3,8,17.7
0.30249,0.03192,0.3,8,17.7
0.31409,0.01714,0.3,8,17.7
0.06988,-0.00193,0.5,8,17.7
0.06662,-5.16E-05,0.5,8,17.7
0.06667,6.04E-05,0.5,8,17.7
0.06671,-6.94E-06,0.5,8,17.7
0.06663,-6.40E-05,0.5,8,17.7
0.06662,1.45E-04,0.5,8,17.7
0.06668,2.46E-05,0.5,8,17.7
0.06669,-4.77E-05,0.5,8,17.7
0.06665,-4.65E-05,0.5,8,17.7
0.06667,1.29E-04,0.5,8,17.7
0.06675,-3.77E-05,0.5,8,17.7
0.06865,-0.00445,0.5,8,17.7
0.07168,-0.00407,0.5,8,17.7
0.0734,-0.00219,0.5,8,17.7
0.07449,-2.80E-04,0.5,8,17.7
0.07503,0.00145,0.5,8,17.7
0.07565,0.00294,0.5,8,17.7
0.07628,0.00413,0.5,8,17.7
0.07703,0.00531,0.5,8,17.7
0.07798,0.00645,0.5,8,17.7
0.07904,0.0075,0.5,8,17.7
0.08016,0.00863,0.5,8,17.7
0.08162,0.00957,0.5,8,17.7
0.08332,0.01071,0.5,8,17.7
0.08526,0.01172,0.5,8,17.7
0.08736,0.01256,0.5,8,17.7
0.08966,0.01307,0.5,8,17.7
0.09225,0.0135,0.5,8,17.7
0.0946,0.01262,0.5,8,17.7
0.0966,0.01252,0.5,8,17.7
0.09847,0.01223,0.5,8,17.7
0.10028,0.01164,0.5,8,17.7
0.10181,0.01129,0.5,8,17.7
0.10342,0.011,0.5,8,17.7
0.10456,0.01062,0.5,8,17.7
0.10595,0.01074,0.5,8,17.7
0.10748,0.01091,0.5,8,17.7
0.10884,0.01106,0.5,8,17.7
0.11018,0.01142,0.5,8,17.7
0.1118,0.01197,0.5,8,17.7
0.11399,0.01253,0.5,8,17.7
0.11578,0.01303,0.5,8,17.7
0.11792,0.01397,0.5,8,17.7
0.11961,0.01506,0.5,8,17.7
0.12267,0.01529,0.5,8,17.7
0.12497,0.01701,0.5,8,17.7
0.12746,0.01866,0.5,8,17.7
0.13015,0.02058,0.5,8,17.7
0.13316,0.02289,0.5,8,17.7
0.13687,0.02599,0.5,8,17.7
0.14056,0.02857,0.5,8,17.7
0.14444,0.03229,0.5,8,17.7
0.14809,0.03657,0.5,8,17.7
0.15472,0.04086,0.5,8,17.7
0.16211,0.04573,0.5,8,17.7
0.17022,0.0501,0.5,8,17.7
0.1797,0.05422,0.5,8,17.7
0.18875,0.0579,0.5,8,17.7
0.20032,0.0597,0.5,8,17.7
0.21023,0.06066,0.5,8,17.7
0.21794,0.06168,0.5,8,17.7
0.2322,0.06178,0.5,8,17.7
0.24174,0.06022,0.5,8,17.7
0.25382,0.05911,0.5,8,17.7
0.26283,0.0543,0.5,8,17.7
0.27077,0.05098,0.5,8,17.7
0.27802,0.04731,0.5,8,17.7
0.28938,0.0447,0.5,8,17.7
0.29715,0.03818,0.5,8,17.7
0.07629,-0.0011,0.7,8,17.7
0.07631,-0.00105,0.7,8,17.7
0.07626,-0.00109,0.7,8,17.7
0.07617,-0.00105,0.7,8,17.7
0.07602,-0.00105,0.7,8,17.7
0.07616,-9.80E-04,0.7,8,17.7
0.07591,-9.44E-04,0.7,8,17.7
0.07599,-0.00107,0.7,8,17.7
0.07598,-9.89E-04,0.7,8,17.7
0.07592,-0.00108,0.7,8,17.7
0.07577,-9.79E-04,0.7,8,17.7
0.07679,-0.00352,0.7,8,17.7
0.07885,-0.00283,0.7,8,17.7
0.08019,-0.00107,0.7,8,17.7
0.08112,8.66E-04,0.7,8,17.7
0.0817,0.00249,0.7,8,17.7
0.08234,0.00406,0.7,8,17.7
0.083,0.00535,0.7,8,17.7
0.08377,0.0066,0.7,8,17.7
0.0847,0.00783,0.7,8,17.7
0.08565,0.00915,0.7,8,17.7
0.08678,0.01049,0.7,8,17.7
0.08811,0.01179,0.7,8,17.7
0.08963,0.01345,0.7,8,17.7
0.09133,0.01508,0.7,8,17.7
0.09334,0.01685,0.7,8,17.7
0.09574,0.01879,0.7,8,17.7
0.09837,0.02091,0.7,8,17.7
0.10216,0.02262,0.7,8,17.7
0.10615,0.02452,0.7,8,17.7
0.11053,0.02608,0.7,8,17.7
0.11534,0.02681,0.7,8,17.7
0.12037,0.02698,0.7,8,17.7
0.12508,0.02641,0.7,8,17.7
0.12985,0.02525,0.7,8,17.7
0.13353,0.02361,0.7,8,17.7
0.13697,0.02241,0.7,8,17.7
0.14004,0.02106,0.7,8,17.7
0.14245,0.02055,0.7,8,17.7
0.14587,0.01989,0.7,8,17.7
0.14731,0.01959,0.7,8,17.7
0.15037,0.01944,0.7,8,17.7
0.15342,0.01985,0.7,8,17.7
0.15505,0.0206,0.7,8,17.7
0.15964,0.02139,0.7,8,17.7
0.16395,0.02174,0.7,8,17.7
0.1679,0.02517,0.7,8,17.7
0.17167,0.02651,0.7,8,17.7
0.18508,0.03139,0.7,8,17.7
0.18017,0.03338,0.7,8,17.7
0.18531,0.03185,0.7,8,17.7
0.20213,0.0324,0.7,8,17.7
0.21089,0.03511,0.7,8,17.7
0.2135,0.04138,0.7,8,17.7
0.21756,0.04494,0.7,8,17.7
0.23317,0.05079,0.7,8,17.7
0.24363,0.04937,0.7,8,17.7
0.26087,0.02756,0.7,8,17.7
0.28592,0.04069,0.7,8,17.7
0.28996,0.06195,0.7,8,17.7
0.29285,0.05156,0.7,8,17.7
0.27942,0.04788,0.7,8,17.7
0.32221,0.04548,0.7,8,17.7
0.34709,0.04329,0.7,8,17.7
0.34134,0.02609,0.7,8,17.7
0.36526,0.02532,0.7,8,17.7
